 name	GO
PF3D7_0504200	DDX27	GO:0003676
PF3D7_0610200	RBM25	GO:0003676
PF3D7_1011800	PREBP	GO:0003676
PF3D7_0504400	PF3D7_0504400	GO:0003676
PF3D7_0503300	SRSF12	GO:0003676
PF3D7_0531400	PF3D7_0531400	GO:0003676
PF3D7_1133700	PF3D7_1133700	GO:0003676
PF3D7_1132300	PF3D7_1132300	GO:0003676
PF3D7_1132100	PF3D7_1132100	GO:0003676
PF3D7_0513200	PF3D7_0513200	GO:0003676
PF3D7_1244400	PF3D7_1244400	GO:0003676
PF3D7_0411400	PF3D7_0411400	GO:0003676
PF3D7_0410400	RRP4	GO:0003676
PF3D7_0411900	PF3D7_0411900	GO:0003676
PF3D7_0623400	PlasMei2	GO:0003676
PF3D7_0623600	PF3D7_0623600	GO:0003676
PF3D7_1209300	TRZ	GO:0003676
PF3D7_1202000	PF3D7_1202000	GO:0003676
PF3D7_1224900	SF3B6	GO:0003676
PF3D7_1224300	PABP1	GO:0003676
PF3D7_1005600	PF3D7_1005600	GO:0003676
PF3D7_1004400	PF3D7_1004400	GO:0003676
PF3D7_1006200	ALBA3	GO:0003676
PF3D7_1227100	DH60	GO:0003676
PF3D7_1202800	PF3D7_1202800	GO:0003676
PF3D7_1017000	PF3D7_1017000	GO:0003676
PF3D7_1037000	REV3	GO:0003676
PF3D7_0619900	SF3A2	GO:0003676
PF3D7_1415300	PF3D7_1415300	GO:0003676
PF3D7_0110400	RPB9	GO:0003676
PF3D7_0602100	PF3D7_0602100	GO:0003676
PF3D7_1310700	PF3D7_1310700	GO:0003676
PF3D7_0908000	PMP1	GO:0003676
PF3D7_0909900	PF3D7_0909900	GO:0003676
PF3D7_0909400	PF3D7_0909400	GO:0003676
PF3D7_0521700	DDX1	GO:0003676
PF3D7_1022000	PF3D7_1022000	GO:0003676
PF3D7_1024200	PF3D7_1024200	GO:0003676
PF3D7_1022400	SRSF4	GO:0003676
PF3D7_1110400	PF3D7_1110400	GO:0003676
PF3D7_1110300	PF3D7_1110300	GO:0003676
PF3D7_1235300	NOT4	GO:0003676
PF3D7_1236100	CARP	GO:0003676
PF3D7_1234800	SF3B3	GO:0003676
PF3D7_0815600	EIF3G	GO:0003676
PF3D7_0422700	EIF4A3	GO:0003676
PF3D7_1313400	PF3D7_1313400	GO:0003676
PF3D7_1241400	PF3D7_1241400	GO:0003676
PF3D7_0211800	AsnRS	GO:0003676
PF3D7_0209800	UAP56	GO:0003676
PF3D7_1454000	PF3D7_1454000	GO:0003676
PF3D7_1135500	PF3D7_1135500	GO:0003676
PF3D7_0916700	HoMu	GO:0003676
PF3D7_0917600	PRP43	GO:0003676
PF3D7_1347500	ALBA4	GO:0003676
PF3D7_1346300	ALBA2	GO:0003676
PF3D7_1449700	RRP6	GO:0003676
PF3D7_0721300	DBP7	GO:0003676
PF3D7_0720100	ESF2	GO:0003676
PF3D7_0630300	PF3D7_0630300	GO:0003676
PF3D7_1331100	POLQ	GO:0003676
PF3D7_1330800	PF3D7_1330800	GO:0003676
PF3D7_0629400	PABP3	GO:0003676
PF3D7_0629600	PF3D7_0629600	GO:0003676
PF3D7_0606100	PF3D7_0606100	GO:0003676
PF3D7_0606500	PF3D7_0606500	GO:0003676
PF3D7_0605100	PF3D7_0605100	GO:0003676
PF3D7_1021500	ROK1	GO:0003676
PF3D7_1020000	RBM34	GO:0003676
PF3D7_1106300	PF3D7_1106300	GO:0003676
PF3D7_1306900	SNRPA	GO:0003676
PF3D7_0929200	PF3D7_0929200	GO:0003676
PF3D7_0416000	PF3D7_0416000	GO:0003676
PF3D7_0415500	CBP20	GO:0003676
PF3D7_1459000	DBP5	GO:0003676
PF3D7_1324500	PF3D7_1324500	GO:0003676
PF3D7_1326300	PF3D7_1326300	GO:0003676
PF3D7_0812700	SNRPC	GO:0003676
PF3D7_0814200	ALBA1	GO:0003676
PF3D7_0204800	PF3D7_0204800	GO:0003676
PF3D7_0205700	PF3D7_0205700	GO:0003676
PF3D7_0206600	PF3D7_0206600	GO:0003676
PF3D7_0205700	PF3D7_0205700	GO:0003676
PF3D7_1439500	ORP2	GO:0003677
PF3D7_0818500	PF3D7_0818500	GO:0003677
PF3D7_1008200	PF3D7_1008200	GO:0003677
PF3D7_1125300	mtRNAP	GO:0003677
PF3D7_1304100	LigI	GO:0003677
PF3D7_1211300	MCM8	GO:0003677
PF3D7_1211700	MCM5	GO:0003677
PF3D7_1329000	PF3D7_1329000	GO:0003677
PF3D7_1250800	PF3D7_1250800	GO:0003677
PF3D7_1033600	CEF1	GO:0003677
PF3D7_1411400	PREX	GO:0003677
PF3D7_1361900	PCNA1	GO:0003677
PF3D7_1315800	MYB1	GO:0003677
PF3D7_0408500	FEN1	GO:0003677
PF3D7_1206600	RPC2	GO:0003677
PF3D7_1364800	RPB5	GO:0003677
PF3D7_0318200	RPB1	GO:0003677
PF3D7_1029900	PF3D7_1029900	GO:0003677
PF3D7_0109600	PF3D7_0109600	GO:0003677
PF3D7_0708100	RPB10	GO:0003677
PF3D7_1408400	FANCJ	GO:0003677
PF3D7_0705400	MCM7	GO:0003677
PF3D7_0527000	MCM3	GO:0003677
PF3D7_1432600	PF3D7_1432600	GO:0003677
PF3D7_1433500	TOP2	GO:0003677
PF3D7_1467100	PF3D7_1467100	GO:0003677
PF3D7_1417800	MCM2	GO:0003677
PF3D7_0617900	H3.3	GO:0003677
PF3D7_0617800	H2A	GO:0003677
PF3D7_0510500	TopoI	GO:0003677
PF3D7_0509500	PF3D7_0509500	GO:0003677
PF3D7_0509400	RNAPI	GO:0003677
PF3D7_0930400	PF3D7_0930400	GO:0003677
PF3D7_0303300	RPB6	GO:0003677
PF3D7_0308000	PF3D7_0308000	GO:0003677
PF3D7_1368800	ERCC4	GO:0003677
PF3D7_0409800	PF3D7_0409800	GO:0003677
PF3D7_1029900	PF3D7_1029900	GO:0003677
PF3D7_1112600	PF3D7_1112600	GO:0003677
PF3D7_1145800	PF3D7_1145800	GO:0003677
PF3D7_1436400	PF3D7_1436400	GO:0003677
PF3D7_1314200	TERT	GO:0003677
PF3D7_1027600	SPO11-2	GO:0003677
PF3D7_0905800	PF3D7_0905800	GO:0003677
PF3D7_0509400	RNAPI	GO:0003677
PF3D7_1032900	PF3D7_1032900	GO:0003677
PF3D7_1008200	PF3D7_1008200	GO:0003677
PF3D7_0527000	MCM3	GO:0003677
PF3D7_1304900	RPB11	GO:0003677
PF3D7_API04300	rpoC1	GO:0003677
PF3D7_1309800	PF3D7_1309800	GO:0003677
PF3D7_1332600	APN1	GO:0003677
PF3D7_1449400	MUS81	GO:0003677
PF3D7_0410800	PF3D7_0410800	GO:0003677
PF3D7_1448900	PF3D7_1448900	GO:0003677
PF3D7_0826900	PF3D7_0826900	GO:0003677
PF3D7_1463300	PF3D7_1463300	GO:0003677
PF3D7_0930400	PF3D7_0930400	GO:0003677
PF3D7_0909300	ARP	GO:0003677
PF3D7_0603600	PF3D7_0603600	GO:0003677
PF3D7_1037600	XPB	GO:0003677
PF3D7_0709100	PF3D7_0709100	GO:0003677
PF3D7_0709500	PF3D7_0709500	GO:0003677
PF3D7_1320300	PF3D7_1320300	GO:0003677
PF3D7_0218000	RFC2	GO:0003677
PF3D7_1122500	PF3D7_1122500	GO:0003677
PF3D7_1428800	PF3D7_1428800	GO:0003677
PF3D7_1243100	PF3D7_1243100	GO:0003677
PF3D7_1304100	LigI	GO:0003677
PF3D7_1473900	PF3D7_1473900	GO:0003677
PF3D7_0710700	PF3D7_0710700	GO:0003677
PF3D7_0614800	NTHL1	GO:0003677
PF3D7_0506200	TBP	GO:0003677
PF3D7_1463400	PF3D7_1463400	GO:0003677
PF3D7_1206600	RPC2	GO:0003677
PF3D7_1458600	PF3D7_1458600	GO:0003677
PF3D7_1216900	PF3D7_1216900	GO:0003677
PF3D7_1332100	PF3D7_1332100	GO:0003677
PF3D7_0206000	RAD2	GO:0003677
PF3D7_1037000	REV3	GO:0003677
PF3D7_0816800	DMC1	GO:0003677
PF3D7_0818500	PF3D7_0818500	GO:0003677
PF3D7_0617900	H3.3	GO:0003677
PF3D7_1334100	PF3D7_1334100	GO:0003677
PF3D7_0923000	RPB3	GO:0003677
PF3D7_1433200	PF3D7_1433200	GO:0003677
PF3D7_1343300	PF3D7_1343300	GO:0003677
PF3D7_1226600	PCNA2	GO:0003677
PF3D7_1445500	PF3D7_1445500	GO:0003677
PF3D7_1005500	UPF1	GO:0003677
PF3D7_1440400	PF3D7_1440400	GO:0003677
PF3D7_1211700	MCM5	GO:0003677
PF3D7_0509500	PF3D7_0509500	GO:0003677
PF3D7_1010200	PF3D7_1010200	GO:0003677
PF3D7_1314400	PF3D7_1314400	GO:0003677
PF3D7_1411400	PREX	GO:0003677
PF3D7_1442100	RPA3	GO:0003677
PF3D7_1467100	PF3D7_1467100	GO:0003677
PF3D7_API04200	rpoC2	GO:0003677
PF3D7_1417800	MCM2	GO:0003677
PF3D7_1141800	PF3D7_1141800	GO:0003677
PF3D7_1234300	PF3D7_1234300	GO:0003677
PF3D7_1003700	PF3D7_1003700	GO:0003677
PF3D7_1450400	PF3D7_1450400	GO:0003677
PF3D7_0308000	PF3D7_0308000	GO:0003677
PF3D7_1317100	MCM4	GO:0003677
PF3D7_1415200	PF3D7_1415200	GO:0003677
PF3D7_0318200	RPB1	GO:0003677
PF3D7_1455300	PF3D7_1455300	GO:0003677
PF3D7_1123000	PF3D7_1123000	GO:0003677
PF3D7_1338400	PF3D7_1338400	GO:0003677
PF3D7_1324500	PF3D7_1324500	GO:0003677
PF3D7_1217100	SPO11	GO:0003677
PF3D7_1241400	PF3D7_1241400	GO:0003677
PF3D7_1460800	SNAPC3	GO:0003677
PF3D7_1231300	PF3D7_1231300	GO:0003677
PF3D7_0619100	PF3D7_0619100	GO:0003677
PF3D7_1205800	HMGB3	GO:0003677
PF3D7_0411900	PF3D7_0411900	GO:0003677
PF3D7_0904700	HU	GO:0003677
PF3D7_0215700	RPB2	GO:0003677
PF3D7_0408500	FEN1	GO:0003677
PF3D7_0930400	PF3D7_0930400	GO:0003677
PF3D7_1017000	PF3D7_1017000	GO:0003677
PF3D7_0715700	PF3D7_0715700	GO:0003677
PF3D7_1248000	PF3D7_1248000	GO:0003677
PF3D7_0934100	XPD	GO:0003677
PF3D7_1342700	RPB12	GO:0003677
PF3D7_1033600	CEF1	GO:0003677
PF3D7_1463200	RFC3	GO:0003677
PF3D7_1104200	SNF2L	GO:0003677
PF3D7_1439500	ORP2	GO:0003677
PF3D7_1302500	PF3D7_1302500	GO:0003677
PF3D7_0703200	PF3D7_0703200	GO:0003677
PF3D7_0801400	PF3D7_0801400	GO:0003677
PF3D7_1210400	PF3D7_1210400	GO:0003677
PF3D7_1308800	INT	GO:0003677
PF3D7_0303300	RPB6	GO:0003677
PF3D7_1250800	PF3D7_1250800	GO:0003677
PF3D7_0708100	RPB10	GO:0003677
PF3D7_0924800	TRF1	GO:0003677
PF3D7_0912800	GCD10	GO:0003677
PF3D7_API04400	rpoB	GO:0003677
PF3D7_0912500	PF3D7_0912500	GO:0003677
PF3D7_1225200	PF3D7_1225200	GO:0003677
PF3D7_1408400	FANCJ	GO:0003677
PF3D7_0520400	PF3D7_0520400	GO:0003677
PF3D7_1329000	PF3D7_1329000	GO:0003677
PF3D7_0416300	MCM9	GO:0003677
PF3D7_0628600	PF3D7_0628600	GO:0003677
PF3D7_0705400	MCM7	GO:0003677
PF3D7_0522000	PF3D7_0522000	GO:0003677
PF3D7_1432600	PF3D7_1432600	GO:0003677
PF3D7_1211300	MCM8	GO:0003677
PF3D7_1114600	PF3D7_1114600	GO:0003677
PF3D7_1428800	PF3D7_1428800	GO:0003677
PF3D7_1464400	PF3D7_1464400	GO:0003677
PF3D7_1361900	PCNA1	GO:0003677
PF3D7_1317100	MCM4	GO:0003677
PF3D7_0924800	TRF1	GO:0003677
PF3D7_0215700	RPB2	GO:0003677
PF3D7_1428800	PF3D7_1428800	GO:0003677
PF3D7_1428800	PF3D7_1428800	GO:0003677
PF3D7_1112600	PF3D7_1112600	GO:0003677
PF3D7_1332600	APN1	GO:0003677
PF3D7_1333700	CenH3	GO:0003677
PF3D7_1463200	RFC3	GO:0003677
PF3D7_1463400	PF3D7_1463400	GO:0003677
PF3D7_1463300	PF3D7_1463300	GO:0003677
PF3D7_1014600	ADA2	GO:0003677
PF3D7_0614800	NTHL1	GO:0003677
PF3D7_0320900	H2A.Z	GO:0003677
PF3D7_0714000	H2B.Z	GO:0003677
PF3D7_1216900	PF3D7_1216900	GO:0003677
PF3D7_1217100	SPO11	GO:0003677
PF3D7_1128200	MBF1	GO:0003677
PF3D7_1241700	RFC4	GO:0003677
PF3D7_1217100	SPO11	GO:0003677
PF3D7_1027600	SPO11-2	GO:0003677
PF3D7_0930400	PF3D7_0930400	GO:0003677
PF3D7_0934100	XPD	GO:0003677
PF3D7_0203900	PF3D7_0203900	GO:0003677
PF3D7_0219600	RFC1	GO:0003677
PF3D7_0218000	RFC2	GO:0003677
PF3D7_1123000	PF3D7_1123000	GO:0003677
PF3D7_0603600	PF3D7_0603600	GO:0003677
PF3D7_1355100	MCM6	GO:0003677
PF3D7_1107400	RAD51	GO:0003677
PF3D7_1308800	INT	GO:0003677
PF3D7_0610400	H3	GO:0003677
PF3D7_1449400	MUS81	GO:0003677
PF3D7_1342700	RPB12	GO:0003677
PF3D7_1442100	RPA3	GO:0003677
PF3D7_1205800	HMGB3	GO:0003677
PF3D7_0411900	PF3D7_0411900	GO:0003677
PF3D7_1225200	PF3D7_1225200	GO:0003677
PF3D7_1005500	UPF1	GO:0003677
PF3D7_1226600	PCNA2	GO:0003677
PF3D7_0625300	PF3D7_0625300	GO:0003677
PF3D7_1017000	PF3D7_1017000	GO:0003677
PF3D7_1037000	REV3	GO:0003677
PF3D7_0709100	PF3D7_0709100	GO:0003677
PF3D7_0709500	PF3D7_0709500	GO:0003677
PF3D7_0904700	HU	GO:0003677
PF3D7_1037600	XPB	GO:0003677
PF3D7_1309800	PF3D7_1309800	GO:0003677
PF3D7_1223300	GyrA	GO:0003677
PF3D7_0909300	ARP	GO:0003677
PF3D7_0520400	PF3D7_0520400	GO:0003677
PF3D7_1234300	PF3D7_1234300	GO:0003677
PF3D7_0816800	DMC1	GO:0003677
PF3D7_1134700	RPA2	GO:0003677
PF3D7_1239500	GyrB	GO:0003677
PF3D7_1347100	TOP3	GO:0003677
PF3D7_API04400	rpoB	GO:0003677
PF3D7_API04300	rpoC1	GO:0003677
PF3D7_API04200	rpoC2	GO:0003677
PF3D7_0628600	PF3D7_0628600	GO:0003677
PF3D7_1104200	SNF2L	GO:0003677
PF3D7_1105100	H2B	GO:0003677
PF3D7_0416300	MCM9	GO:0003677
PF3D7_1105000	H4	GO:0003677
PF3D7_1324500	PF3D7_1324500	GO:0003677
PF3D7_0506200	TBP	GO:0003677
PF3D7_0206000	RAD2	GO:0003677
PF3D7_1338100	RPN3	GO:0000502
PF3D7_1466300	RPN2	GO:0000502
PF3D7_1338100	RPN3	GO:0000502
PF3D7_0205900	RPN1	GO:0000502
PF3D7_1466300	RPN2	GO:0000502
PF3D7_0205900	RPN1	GO:0000502
PF3D7_0803000	CYP81	GO:0000413
PF3D7_0804800	CYP24	GO:0000413
PF3D7_1423200	CYP52	GO:0000413
PF3D7_0528700	CYP23	GO:0000413
PF3D7_0322000	CYP19A	GO:0000413
PF3D7_0510200	CYP87	GO:0000413
PF3D7_0930600	CYP72	GO:0000413
PF3D7_0803000	CYP81	GO:0000413
PF3D7_1202400	CYP26	GO:0000413
PF3D7_1116300	CYP19C	GO:0000413
PF3D7_0322000	CYP19A	GO:0000413
PF3D7_0804800	CYP24	GO:0000413
PF3D7_1115600	CYP19B	GO:0000413
PF3D7_1215200	CYP32	GO:0000413
PF3D7_1423200	CYP52	GO:0000413
PF3D7_0510200	CYP87	GO:0000413
PF3D7_0528700	CYP23	GO:0000413
PF3D7_0930600	CYP72	GO:0000413
PF3D7_1202400	CYP26	GO:0000413
PF3D7_1116300	CYP19C	GO:0000413
PF3D7_1115600	CYP19B	GO:0000413
PF3D7_1215200	CYP32	GO:0000413
PF3D7_1305000	PF3D7_1305000	GO:0006914
PF3D7_1430400	ATG5	GO:0006914
PF3D7_1430400	ATG5	GO:0006914
PF3D7_1404000	RPB4	GO:0030880
PF3D7_1404000	RPB4	GO:0030880
PF3D7_0205500	PF3D7_0205500	GO:0030880
PF3D7_0205500	PF3D7_0205500	GO:0030880
PF3D7_1314900	P44	GO:0000439
PF3D7_1353500	TFB4	GO:0000439
PF3D7_1441900	TFB5	GO:0000439
PF3D7_1314900	P44	GO:0000439
PF3D7_1244200	TFB2	GO:0000439
PF3D7_1353500	TFB4	GO:0000439
PF3D7_1244200	TFB2	GO:0000439
PF3D7_1441900	TFB5	GO:0000439
PF3D7_1213500	PF3D7_1213500	GO:0007186
PF3D7_0422800	SR12	GO:0007186
PF3D7_1213500	PF3D7_1213500	GO:0007186
PF3D7_0422800	SR12	GO:0007186
PF3D7_1213500	PF3D7_1213500	GO:0019236
PF3D7_1213500	PF3D7_1213500	GO:0019236
PF3D7_0422800	SR12	GO:0019236
PF3D7_0422800	SR12	GO:0019236
PF3D7_1144800	PF3D7_1144800	GO:0000902
PF3D7_1124700	MGE1	GO:0000774
PF3D7_1124700	MGE1	GO:0000774
PF3D7_0316500	NUF2	GO:0000776
PF3D7_0316500	NUF2	GO:0000776
PF3D7_1314200	TERT	GO:0000781
PF3D7_1439500	ORP2	GO:0000786
PF3D7_0617900	H3.3	GO:0000786
PF3D7_0617800	H2A	GO:0000786
PF3D7_0617900	H3.3	GO:0000786
PF3D7_1439500	ORP2	GO:0000786
PF3D7_1333700	CenH3	GO:0000786
PF3D7_0320900	H2A.Z	GO:0000786
PF3D7_0714000	H2B.Z	GO:0000786
PF3D7_0610400	H3	GO:0000786
PF3D7_1105100	H2B	GO:0000786
PF3D7_1105000	H4	GO:0000786
PF3D7_1304000	PF3D7_1304000	GO:0000796
PF3D7_1304000	PF3D7_1304000	GO:0000796
PF3D7_1135600	PF3D7_1135600	GO:0000799
PF3D7_1135600	PF3D7_1135600	GO:0000799
PF3D7_0705300	ORC2	GO:0000808
PF3D7_0215800	ORC5	GO:0000808
PF3D7_0215800	ORC5	GO:0000808
PF3D7_0307500	SKA2	GO:0007059
PF3D7_1433200	PF3D7_1433200	GO:0007059
PF3D7_1456500	PF3D7_1456500	GO:0007059
PF3D7_0826900	PF3D7_0826900	GO:0007059
PF3D7_0307500	SKA2	GO:0007059
PF3D7_1008900	AK1	GO:0016776
PF3D7_0415600	GAK	GO:0016776
PF3D7_0514800	PF3D7_0514800	GO:0016301
PF3D7_1008000	HDA2	GO:0016301
PF3D7_1316100	IPK2	GO:0016301
PF3D7_1316100	IPK2	GO:0016301
PF3D7_0704700	PPAT	GO:0016301
PF3D7_0514800	PF3D7_0514800	GO:0016301
PF3D7_1308500	PF3D7_1308500	GO:0016301
PF3D7_0419900	PF3D7_0419900	GO:0016301
PF3D7_1008000	HDA2	GO:0016301
PF3D7_0103700	PSTK	GO:0016301
PF3D7_0930500	DGK1	GO:0016301
PF3D7_1471400	PF3D7_1471400	GO:0016301
PF3D7_1369000	GPAA1	GO:0005789
PF3D7_0422100	PF3D7_0422100	GO:0005789
PF3D7_1247300	PF3D7_1247300	GO:0005789
PF3D7_1006700	PF3D7_1006700	GO:0005789
PF3D7_0526900	PF3D7_0526900	GO:0005789
PF3D7_0920700	PF3D7_0920700	GO:0005789
PF3D7_1010700	PF3D7_1010700	GO:0005789
PF3D7_1419400	PF3D7_1419400	GO:0005789
PF3D7_0919600	PF3D7_0919600	GO:0005789
PF3D7_1439800	PF3D7_1439800	GO:0005789
PF3D7_0710800	USE1	GO:0005789
PF3D7_1439800	PF3D7_1439800	GO:0005789
PF3D7_0919600	PF3D7_0919600	GO:0005789
PF3D7_1144800	PF3D7_1144800	GO:0008360
PF3D7_1458700	PF3D7_1458700	GO:0008360
PF3D7_1206500	PF3D7_1206500	GO:0007131
PF3D7_1206500	PF3D7_1206500	GO:0007131
PF3D7_0816800	DMC1	GO:0007131
PF3D7_1405400	MutS	GO:0006298
PF3D7_0706700	MSH2-2	GO:0006298
PF3D7_0726300	PMS1	GO:0006298
PF3D7_1405400	MutS	GO:0006298
PF3D7_0706700	MSH2-2	GO:0006298
PF3D7_1455300	PF3D7_1455300	GO:0006298
PF3D7_0505500	MSH6	GO:0006298
PF3D7_1215700	PF3D7_1215700	GO:0006298
PF3D7_1427500	MSH2-1	GO:0006298
PF3D7_1117800	MLH	GO:0006298
PF3D7_0505500	MSH6	GO:0006298
PF3D7_1304100	LigI	GO:0006310
PF3D7_1368300	PF3D7_1368300	GO:0006310
PF3D7_1320300	PF3D7_1320300	GO:0006310
PF3D7_1442100	RPA3	GO:0006310
PF3D7_0710100	PF3D7_0710100	GO:0006310
PF3D7_1140300	PF3D7_1140300	GO:0006310
PF3D7_1308800	INT	GO:0006310
PF3D7_1112600	PF3D7_1112600	GO:0006310
PF3D7_0509500	PF3D7_0509500	GO:0006310
PF3D7_1455300	PF3D7_1455300	GO:0006310
PF3D7_1304100	LigI	GO:0006310
PF3D7_0933900	PF3D7_0933900	GO:0006310
PF3D7_0709500	PF3D7_0709500	GO:0006310
PF3D7_1332100	PF3D7_1332100	GO:0006310
PF3D7_1429900	WRN	GO:0006310
PF3D7_1308800	INT	GO:0006310
PF3D7_1442100	RPA3	GO:0006310
PF3D7_0709500	PF3D7_0709500	GO:0006310
PF3D7_0509100	SMC4	GO:0051276
PF3D7_1130700	SMC1	GO:0051276
PF3D7_0414000	SMC3	GO:0051276
PF3D7_1130700	SMC1	GO:0051276
PF3D7_1318400	SMC2	GO:0051276
PF3D7_0414000	SMC3	GO:0051276
PF3D7_0509100	SMC4	GO:0051276
PF3D7_1318400	SMC2	GO:0051276
PF3D7_1314900	P44	GO:0006289
PF3D7_1314900	P44	GO:0006289
PF3D7_0917100	OGG1	GO:0006289
PF3D7_1244200	TFB2	GO:0006289
PF3D7_1353500	TFB4	GO:0006289
PF3D7_1441900	TFB5	GO:0006289
PF3D7_1037600	XPB	GO:0006289
PF3D7_1353500	TFB4	GO:0006289
PF3D7_1011700	RAD23	GO:0006289
PF3D7_1244200	TFB2	GO:0006289
PF3D7_1037600	XPB	GO:0006289
PF3D7_1441900	TFB5	GO:0006289
PF3D7_0917100	OGG1	GO:0006289
PF3D7_1411900	PF3D7_1411900	GO:0006308
PF3D7_1412000	PF3D7_1412000	GO:0006308
PF3D7_1412000	PF3D7_1412000	GO:0006308
PF3D7_1411900	PF3D7_1411900	GO:0006308
PF3D7_0908000	PMP1	GO:0006308
PF3D7_0908000	PMP1	GO:0006308
PF3D7_1217100	SPO11	GO:0006259
PF3D7_1217100	SPO11	GO:0006259
PF3D7_1027600	SPO11-2	GO:0006259
PF3D7_1107400	RAD51	GO:0006259
PF3D7_0816800	DMC1	GO:0006259
PF3D7_1107400	RAD51	GO:0000724
PF3D7_1107400	RAD51	GO:0000724
PF3D7_0107800	MRE11	GO:0006302
PF3D7_0107800	MRE11	GO:0006302
PF3D7_1304100	LigI	GO:0071897
PF3D7_1304100	LigI	GO:0071897
PF3D7_1217100	SPO11	GO:0000737
PF3D7_1027600	SPO11-2	GO:0000737
PF3D7_1217100	SPO11	GO:0000737
PF3D7_1217100	SPO11	GO:0000737
PF3D7_1217100	SPO11	GO:0000737
PF3D7_1027600	SPO11-2	GO:0000737
PF3D7_0303500	PF3D7_0303500	GO:0000922
PF3D7_0933500	PF3D7_0933500	GO:0000922
PF3D7_0303500	PF3D7_0303500	GO:0000922
PF3D7_1443600	PF3D7_1443600	GO:0000922
PF3D7_1453400	PF3D7_1453400	GO:0000922
PF3D7_0933500	PF3D7_0933500	GO:0000922
PF3D7_1443600	PF3D7_1443600	GO:0000922
PF3D7_1453400	PF3D7_1453400	GO:0000922
PF3D7_1449100	PF3D7_1449100	GO:0005819
PF3D7_0303500	PF3D7_0303500	GO:0005815
PF3D7_1453400	PF3D7_1453400	GO:0005815
PF3D7_1443600	PF3D7_1443600	GO:0005815
PF3D7_0933500	PF3D7_0933500	GO:0005815
PF3D7_0303500	PF3D7_0303500	GO:0005815
PF3D7_0933500	PF3D7_0933500	GO:0005815
PF3D7_1443600	PF3D7_1443600	GO:0005815
PF3D7_1453400	PF3D7_1453400	GO:0005815
PF3D7_1339800	MZT1	GO:0008274
PF3D7_1339800	MZT1	GO:0008274
PF3D7_0803700	g-tub	GO:0000930
PF3D7_1015500	PF3D7_1015500	GO:0031123
PF3D7_0625600	PAP	GO:0031123
PF3D7_0516800	ApiAP2	GO:0003700
PF3D7_1007700	AP2-I	GO:0003700
PF3D7_0730300	ApiAP2	GO:0003700
PF3D7_0404100	ApiAP2	GO:0003700
PF3D7_1456000	ApiAP2	GO:0003700
PF3D7_0420300	ApiAP2	GO:0003700
PF3D7_1408200	ApiAP2	GO:0003700
PF3D7_1119700	PF3D7_1119700	GO:0003700
PF3D7_1429200	ApiAP2	GO:0003700
PF3D7_1305200	ApiAP2	GO:0003700
PF3D7_0730300	ApiAP2	GO:0003700
PF3D7_1342900	ApiAP2	GO:0003700
PF3D7_1107800	ApiAP2	GO:0003700
PF3D7_0934400	ApiAP2	GO:0003700
PF3D7_0516800	ApiAP2	GO:0003700
PF3D7_0420300	ApiAP2	GO:0003700
PF3D7_1139300	ApiAP2	GO:0003700
PF3D7_0802100	ApiAP2	GO:0003700
PF3D7_0613800	ApiAP2	GO:0003700
PF3D7_1119700	PF3D7_1119700	GO:0003700
PF3D7_0506800	TCF25	GO:0003700
PF3D7_1449500	ApiAP2	GO:0003700
PF3D7_0621000	PF3D7_0621000	GO:0003700
PF3D7_0611200	ApiAP2	GO:0003700
PF3D7_1007700	AP2-I	GO:0003700
PF3D7_0404100	ApiAP2	GO:0003700
PF3D7_1222600	AP2-G	GO:0003700
PF3D7_1239200	ApiAP2	GO:0003700
PF3D7_1408200	ApiAP2	GO:0003700
PF3D7_1456000	ApiAP2	GO:0003700
PF3D7_1466400	ApiAP2	GO:0003700
PF3D7_1145000	PF3D7_1145000	GO:0003700
PF3D7_1317200	ApiAP2	GO:0003700
PF3D7_1143100	ApiAP2	GO:0003700
PF3D7_1222400	ApiAP2	GO:0003700
PF3D7_1115500	ApiAP2	GO:0003700
PF3D7_1429200	ApiAP2	GO:0003700
PF3D7_0613800	ApiAP2	GO:0003700
PF3D7_1143100	ApiAP2	GO:0003700
PF3D7_0934400	ApiAP2	GO:0003700
PF3D7_1466400	ApiAP2	GO:0003700
PF3D7_1107800	ApiAP2	GO:0003700
PF3D7_0611200	ApiAP2	GO:0003700
PF3D7_1449500	ApiAP2	GO:0003700
PF3D7_1342900	ApiAP2	GO:0003700
PF3D7_1115500	ApiAP2	GO:0003700
PF3D7_0802100	ApiAP2	GO:0003700
PF3D7_1222600	AP2-G	GO:0003700
PF3D7_1222400	ApiAP2	GO:0003700
PF3D7_1239200	ApiAP2	GO:0003700
PF3D7_1139300	ApiAP2	GO:0003700
PF3D7_1305200	ApiAP2	GO:0003700
PF3D7_1317200	ApiAP2	GO:0003700
PF3D7_1421400	RPC34	GO:0006383
PF3D7_1463400	PF3D7_1463400	GO:0006383
PF3D7_1463400	PF3D7_1463400	GO:0006383
PF3D7_1144600	TFG2	GO:0006366
PF3D7_1144600	TFG2	GO:0006366
PF3D7_0318200	RPB1	GO:0006366
PF3D7_1112600	PF3D7_1112600	GO:0008134
PF3D7_1112600	PF3D7_1112600	GO:0008134
PF3D7_0307500	SKA2	GO:0000940
PF3D7_0307500	SKA2	GO:0000940
PF3D7_API02200	RPL6	GO:0019843
PF3D7_API02200	RPL6	GO:0019843
PF3D7_0305400	PF3D7_0305400	GO:0019843
